board_id, chip_id, channel_id, detector_id, plane_type, strip_id, polarity
       2,       1,         23,           2,          0,      150, -1
       2,       1,         24,           2,          0,      238, -1
       2,       1,         25,           2,          0,      206, -1
       2,       1,         26,           2,          0,      174, -1
       2,       1,         27,           2,          0,      142, -1
       2,       1,         28,           2,          0,      230, -1
       2,       1,         29,           2,          0,      198, -1
       2,       1,         30,           2,          0,      166, -1
       2,       1,         31,           2,          0,      134, -1
       2,       1,         32,           2,          0,      253, -1
       2,       1,         33,           2,          0,      221, -1
       2,       1,         34,           2,          0,      189, -1
       2,       1,         35,           2,          0,      157, -1
       2,       1,         36,           2,          0,      245, -1
       2,       1,         37,           2,          0,      213, -1
       2,       1,         38,           2,          0,      181, -1
       2,       1,         39,           2,          0,      149, -1
       2,       1,         40,           2,          0,      237, -1
       2,       1,         41,           2,          0,      205, -1
       2,       1,         42,           2,          0,      173, -1
       2,       1,         43,           2,          0,      141, -1
       2,       1,         44,           2,          0,      229, -1
       2,       1,         45,           2,          0,      197, -1
       2,       1,         46,           2,          0,      165, -1
       2,       1,         47,           2,          0,      133, -1
       2,       1,         48,           2,          0,      252, -1
       2,       1,         49,           2,          0,      220, -1
       2,       1,         50,           2,          0,      188, -1
       2,       1,         51,           2,          0,      156, -1
       2,       1,         52,           2,          0,      244, -1
       2,       1,         53,           2,          0,      212, -1
       2,       1,         54,           2,          0,      180, -1
       2,       1,         55,           2,          0,      148, -1
       2,       1,         56,           2,          0,      236, -1
       2,       1,         57,           2,          0,      204, -1
       2,       1,         58,           2,          0,      172, -1
       2,       1,         59,           2,          0,      140, -1
       2,       1,         60,           2,          0,      228, -1
       2,       1,         61,           2,          0,      196, -1
       2,       1,         62,           2,          0,      164, -1
       2,       1,         63,           2,          0,      132, -1
       2,       1,         64,           2,          0,      251, -1
       2,       1,         65,           2,          0,      219, -1
       2,       1,         66,           2,          0,      187, -1
       2,       1,         67,           2,          0,      155, -1
       2,       1,         68,           2,          0,      243, -1
       2,       1,         69,           2,          0,      211, -1
       2,       1,         70,           2,          0,      179, -1
       2,       1,         71,           2,          0,      147, -1
       2,       1,         72,           2,          0,      235, -1
       2,       1,         73,           2,          0,      203, -1
       2,       1,         74,           2,          0,      171, -1
       2,       1,         75,           2,          0,      139, -1
       2,       1,         76,           2,          0,      227, -1
       2,       1,         77,           2,          0,      195, -1
       2,       1,         78,           2,          0,      163, -1
       2,       1,         79,           2,          0,      131, -1
       2,       1,         80,           2,          0,      250, -1
       2,       1,         81,           2,          0,      218, -1
       2,       1,         82,           2,          0,      186, -1
       2,       1,         83,           2,          0,      154, -1
       2,       1,         84,           2,          0,      242, -1
       2,       1,         85,           2,          0,      210, -1
       2,       1,         86,           2,          0,      178, -1
       2,       1,         87,           2,          0,      146, -1
       2,       1,         88,           2,          0,      234, -1
       2,       1,         89,           2,          0,      202, -1
       2,       1,         90,           2,          0,      170, -1
       2,       1,         91,           2,          0,      138, -1
       2,       1,         92,           2,          0,      226, -1
       2,       1,         93,           2,          0,      194, -1
       2,       1,         94,           2,          0,      162, -1
       2,       1,         95,           2,          0,      130, -1
       2,       1,         96,           2,          0,      249, -1
       2,       1,         97,           2,          0,      217, -1
       2,       1,         98,           2,          0,      185, -1
       2,       1,         99,           2,          0,      153, -1
       2,       1,        100,           2,          0,      241, -1
       2,       1,        101,           2,          0,      209, -1
       2,       1,        102,           2,          0,      177, -1
       2,       1,        103,           2,          0,      145, -1
       2,       1,        104,           2,          0,      233, -1
       2,       1,        105,           2,          0,      201, -1
       2,       1,        106,           2,          0,      169, -1
       2,       1,        107,           2,          0,      137, -1
       2,       1,        108,           2,          0,      225, -1
       2,       1,        109,           2,          0,      193, -1
       2,       1,        110,           2,          0,      161, -1
       2,       1,        111,           2,          0,      129, -1
       2,       1,        112,           2,          0,      248, -1
       2,       1,        113,           2,          0,      216, -1
       2,       1,        114,           2,          0,      184, -1
       2,       1,        115,           2,          0,      152, -1
       2,       1,        116,           2,          0,      240, -1
       2,       1,        117,           2,          0,      208, -1
       2,       1,        118,           2,          0,      176, -1
       2,       1,        119,           2,          0,      144, -1
       2,       1,        120,           2,          0,      232, -1
       2,       1,        121,           2,          0,      200, -1
       2,       1,        122,           2,          0,      168, -1
       2,       1,        123,           2,          0,      136, -1
       2,       1,        124,           2,          0,      224, -1
       2,       1,        125,           2,          0,      192, -1
       2,       1,        126,           2,          0,      160, -1
       2,       1,        127,           2,          0,      128, -1
       2,       2,          0,           2,          1,      127, -1
       2,       2,          1,           2,          1,       95, -1
       2,       2,          2,           2,          1,       63, -1
       2,       2,          3,           2,          1,       31, -1
       2,       2,          4,           2,          1,      119, -1
       2,       2,          5,           2,          1,       87, -1
       2,       2,          6,           2,          1,       55, -1
       2,       2,          7,           2,          1,       23, -1
       2,       2,          8,           2,          1,      111, -1
       2,       2,          9,           2,          1,       79, -1
       2,       2,         10,           2,          1,       47, -1
       2,       2,         11,           2,          1,       15, -1
       2,       2,         12,           2,          1,      103, -1
       2,       2,         13,           2,          1,       71, -1
       2,       2,         14,           2,          1,       39, -1
       2,       2,         15,           2,          1,        7, -1
       2,       2,         16,           2,          1,      126, -1
       2,       2,         17,           2,          1,       94, -1
       2,       2,         18,           2,          1,       62, -1
       2,       2,         19,           2,          1,       30, -1
       2,       2,         20,           2,          1,      118, -1
       2,       2,         21,           2,          1,       86, -1
       2,       2,         22,           2,          1,       54, -1
       2,       2,         23,           2,          1,       22, -1
       2,       2,         24,           2,          1,      110, -1
       2,       2,         25,           2,          1,       78, -1
       2,       2,         26,           2,          1,       46, -1
       2,       2,         27,           2,          1,       14, -1
       2,       2,         28,           2,          1,      102, -1
       2,       2,         29,           2,          1,       70, -1
       2,       2,         30,           2,          1,       38, -1
       2,       2,         31,           2,          1,        6, -1
       2,       2,         32,           2,          1,      125, -1
       2,       2,         33,           2,          1,       93, -1
       2,       2,         34,           2,          1,       61, -1
       2,       2,         35,           2,          1,       29, -1
       2,       2,         36,           2,          1,      117, -1
       2,       2,         37,           2,          1,       85, -1
       2,       2,         38,           2,          1,       53, -1
       2,       2,         39,           2,          1,       21, -1
       2,       2,         40,           2,          1,      109, -1
       2,       2,         41,           2,          1,       77, -1
       2,       2,         42,           2,          1,       45, -1
       2,       2,         43,           2,          1,       13, -1
       2,       2,         44,           2,          1,      101, -1
       2,       2,         45,           2,          1,       69, -1
       2,       2,         46,           2,          1,       37, -1
       2,       2,         47,           2,          1,        5, -1
       2,       2,         48,           2,          1,      124, -1
       2,       2,         49,           2,          1,       92, -1
       2,       2,         50,           2,          1,       60, -1
       2,       2,         51,           2,          1,       28, -1
       2,       2,         52,           2,          1,      116, -1
       2,       2,         53,           2,          1,       84, -1
       2,       2,         54,           2,          1,       52, -1
       2,       2,         55,           2,          1,       20, -1
       2,       2,         56,           2,          1,      108, -1
       2,       2,         57,           2,          1,       76, -1
       2,       2,         58,           2,          1,       44, -1
       2,       2,         59,           2,          1,       12, -1
       2,       2,         60,           2,          1,      100, -1
       2,       2,         61,           2,          1,       68, -1
       2,       2,         62,           2,          1,       36, -1
       2,       2,         63,           2,          1,        4, -1
       2,       2,         64,           2,          1,      123, -1
       2,       2,         65,           2,          1,       91, -1
       2,       2,         66,           2,          1,       59, -1
       2,       2,         67,           2,          1,       27, -1
       2,       2,         68,           2,          1,      115, -1
       2,       2,         69,           2,          1,       83, -1
       2,       2,         70,           2,          1,       51, -1
       2,       2,         71,           2,          1,       19, -1
       2,       2,         72,           2,          1,      107, -1
       2,       2,         73,           2,          1,       75, -1
       2,       2,         74,           2,          1,       43, -1
       2,       2,         75,           2,          1,       11, -1
       2,       2,         76,           2,          1,       99, -1
       2,       2,         77,           2,          1,       67, -1
       2,       2,         78,           2,          1,       35, -1
       2,       2,         79,           2,          1,        3, -1
       2,       2,         80,           2,          1,      122, -1
       2,       2,         81,           2,          1,       90, -1
       2,       2,         82,           2,          1,       58, -1
       2,       2,         83,           2,          1,       26, -1
       2,       2,         84,           2,          1,      114, -1
       2,       2,         85,           2,          1,       82, -1
       2,       2,         86,           2,          1,       50, -1
       2,       2,         87,           2,          1,       18, -1
       2,       2,         88,           2,          1,      106, -1
       2,       2,         89,           2,          1,       74, -1
       2,       2,         90,           2,          1,       42, -1
       2,       2,         91,           2,          1,       10, -1
       2,       2,         92,           2,          1,       98, -1
       2,       2,         93,           2,          1,       66, -1
       2,       2,         94,           2,          1,       34, -1
       2,       2,         95,           2,          1,        2, -1
       2,       2,         96,           2,          1,      121, -1
       2,       2,         97,           2,          1,       89, -1
       2,       2,         98,           2,          1,       57, -1
       2,       2,         99,           2,          1,       25, -1
       2,       2,        100,           2,          1,      113, -1
       2,       2,        101,           2,          1,       81, -1
       2,       2,        102,           2,          1,       49, -1
       2,       2,        103,           2,          1,       17, -1
       2,       2,        104,           2,          1,      105, -1
       2,       2,        105,           2,          1,       73, -1
       2,       2,        106,           2,          1,       41, -1
       2,       2,        107,           2,          1,        9, -1
       2,       2,        108,           2,          1,       97, -1
       2,       2,        109,           2,          1,       65, -1
       2,       2,        110,           2,          1,       33, -1
       2,       2,        111,           2,          1,        1, -1
       2,       2,        112,           2,          1,      120, -1
       2,       2,        113,           2,          1,       88, -1
       2,       2,        114,           2,          1,       56, -1
       2,       2,        115,           2,          1,       24, -1
       2,       2,        116,           2,          1,      112, -1
       2,       2,        117,           2,          1,       80, -1
       2,       2,        118,           2,          1,       48, -1
       2,       2,        119,           2,          1,       16, -1
       2,       2,        120,           2,          1,      104, -1
       2,       2,        121,           2,          1,       72, -1
       2,       2,        122,           2,          1,       40, -1
       2,       2,        123,           2,          1,        8, -1
       2,       2,        124,           2,          1,       96, -1
       2,       2,        125,           2,          1,       64, -1
       2,       2,        126,           2,          1,       32, -1
       2,       2,        127,           2,          1,        0, -1
       2,       3,          0,           2,          1,      255, -1
       2,       3,          1,           2,          1,      223, -1
       2,       3,          2,           2,          1,      191, -1
       2,       3,          3,           2,          1,      159, -1
       2,       3,          4,           2,          1,      247, -1
       2,       3,          5,           2,          1,      215, -1
       2,       3,          6,           2,          1,      183, -1
       2,       3,          7,           2,          1,      151, -1
       2,       3,          8,           2,          1,      239, -1
       2,       3,          9,           2,          1,      207, -1
       2,       3,         10,           2,          1,      175, -1
       2,       3,         11,           2,          1,      143, -1
       2,       3,         12,           2,          1,      231, -1
       2,       3,         13,           2,          1,      199, -1
       2,       3,         14,           2,          1,      167, -1
       2,       3,         15,           2,          1,      135, -1
       2,       3,         16,           2,          1,      254, -1
       2,       3,         17,           2,          1,      222, -1
       2,       3,         18,           2,          1,      190, -1
       2,       3,         19,           2,          1,      158, -1
       2,       3,         20,           2,          1,      246, -1
       2,       3,         21,           2,          1,      214, -1
       2,       3,         22,           2,          1,      182, -1
       2,       3,         23,           2,          1,      150, -1
       2,       3,         24,           2,          1,      238, -1
       2,       3,         25,           2,          1,      206, -1
       2,       3,         26,           2,          1,      174, -1
       2,       3,         27,           2,          1,      142, -1
       2,       3,         28,           2,          1,      230, -1
       2,       3,         29,           2,          1,      198, -1
       2,       3,         30,           2,          1,      166, -1
       2,       3,         31,           2,          1,      134, -1
       2,       3,         32,           2,          1,      253, -1
       2,       3,         33,           2,          1,      221, -1
       2,       3,         34,           2,          1,      189, -1
       2,       3,         35,           2,          1,      157, -1
       2,       3,         36,           2,          1,      245, -1
       2,       3,         37,           2,          1,      213, -1
       2,       3,         38,           2,          1,      181, -1
       2,       3,         39,           2,          1,      149, -1
       2,       3,         40,           2,          1,      237, -1
       2,       3,         41,           2,          1,      205, -1
       2,       3,         42,           2,          1,      173, -1
       2,       3,         43,           2,          1,      141, -1
       2,       3,         44,           2,          1,      229, -1
       2,       3,         45,           2,          1,      197, -1
       2,       3,         46,           2,          1,      165, -1
       2,       3,         47,           2,          1,      133, -1
       2,       3,         48,           2,          1,      252, -1
       2,       3,         49,           2,          1,      220, -1
       2,       3,         50,           2,          1,      188, -1
       2,       3,         51,           2,          1,      156, -1
       2,       3,         52,           2,          1,      244, -1
       2,       3,         53,           2,          1,      212, -1
       2,       3,         54,           2,          1,      180, -1
       2,       3,         55,           2,          1,      148, -1
       2,       3,         56,           2,          1,      236, -1
       2,       3,         57,           2,          1,      204, -1
       2,       3,         58,           2,          1,      172, -1
       2,       3,         59,           2,          1,      140, -1
       2,       3,         60,           2,          1,      228, -1
       2,       3,         61,           2,          1,      196, -1
       2,       3,         62,           2,          1,      164, -1
       2,       3,         63,           2,          1,      132, -1
       2,       3,         64,           2,          1,      251, -1
       2,       3,         65,           2,          1,      219, -1
       2,       3,         66,           2,          1,      187, -1
       2,       3,         67,           2,          1,      155, -1
       2,       3,         68,           2,          1,      243, -1
       2,       3,         69,           2,          1,      211, -1
       2,       3,         70,           2,          1,      179, -1
       2,       3,         71,           2,          1,      147, -1
       2,       3,         72,           2,          1,      235, -1
       2,       3,         73,           2,          1,      203, -1
       2,       3,         74,           2,          1,      171, -1
       2,       3,         75,           2,          1,      139, -1
       2,       3,         76,           2,          1,      227, -1
       2,       3,         77,           2,          1,      195, -1
       2,       3,         78,           2,          1,      163, -1
       2,       3,         79,           2,          1,      131, -1
       2,       3,         80,           2,          1,      250, -1
       2,       3,         81,           2,          1,      218, -1
       2,       3,         82,           2,          1,      186, -1
       2,       3,         83,           2,          1,      154, -1
       2,       3,         84,           2,          1,      242, -1
       2,       3,         85,           2,          1,      210, -1
       2,       3,         86,           2,          1,      178, -1
       2,       3,         87,           2,          1,      146, -1
       2,       3,         88,           2,          1,      234, -1
       2,       3,         89,           2,          1,      202, -1
       2,       3,         90,           2,          1,      170, -1
       2,       3,         91,           2,          1,      138, -1
       2,       3,         92,           2,          1,      226, -1
       2,       3,         93,           2,          1,      194, -1
       2,       3,         94,           2,          1,      162, -1
       2,       3,         95,           2,          1,      130, -1
       2,       3,         96,           2,          1,      249, -1
       2,       3,         97,           2,          1,      217, -1
       2,       3,         98,           2,          1,      185, -1
       2,       3,         99,           2,          1,      153, -1
       2,       3,        100,           2,          1,      241, -1
       2,       3,        101,           2,          1,      209, -1
       2,       3,        102,           2,          1,      177, -1
       2,       3,        103,           2,          1,      145, -1
       2,       3,        104,           2,          1,      233, -1
       2,       3,        105,           2,          1,      201, -1
       2,       3,        106,           2,          1,      169, -1
       2,       3,        107,           2,          1,      137, -1
       2,       3,        108,           2,          1,      225, -1
       2,       3,        109,           2,          1,      193, -1
       2,       3,        110,           2,          1,      161, -1
       2,       3,        111,           2,          1,      129, -1
       2,       3,        112,           2,          1,      248, -1
       2,       3,        113,           2,          1,      216, -1
       2,       3,        114,           2,          1,      184, -1
       2,       3,        115,           2,          1,      152, -1
       2,       3,        116,           2,          1,      240, -1
       2,       3,        117,           2,          1,      208, -1
       2,       3,        118,           2,          1,      176, -1
       2,       3,        119,           2,          1,      144, -1
       2,       3,        120,           2,          1,      232, -1
       2,       3,        121,           2,          1,      200, -1
       2,       3,        122,           2,          1,      168, -1
       2,       3,        123,           2,          1,      136, -1
       2,       3,        124,           2,          1,      224, -1
       2,       3,        125,           2,          1,      192, -1
       2,       3,        126,           2,          1,      160, -1
       2,       3,        127,           2,          1,      128, -1
       3,       0,          0,           3,          0,      127, -1
       3,       0,          1,           3,          0,       95, -1
       3,       0,          2,           3,          0,       63, -1
       3,       0,          3,           3,          0,       31, -1
       3,       0,          4,           3,          0,      119, -1
       3,       0,          5,           3,          0,       87, -1
       3,       0,          6,           3,          0,       55, -1
       3,       0,          7,           3,          0,       23, -1
       3,       0,          8,           3,          0,      111, -1
       3,       0,          9,           3,          0,       79, -1
       3,       0,         10,           3,          0,       47, -1
       3,       0,         11,           3,          0,       15, -1
       3,       0,         12,           3,          0,      103, -1
       3,       0,         13,           3,          0,       71, -1
       3,       0,         14,           3,          0,       39, -1
       3,       0,         15,           3,          0,        7, -1
       3,       0,         16,           3,          0,      126, -1
       3,       0,         17,           3,          0,       94, -1
       3,       0,         18,           3,          0,       62, -1
       3,       0,         19,           3,          0,       30, -1
       3,       0,         20,           3,          0,      118, -1
       3,       0,         21,           3,          0,       86, -1
       3,       0,         22,           3,          0,       54, -1
       3,       0,         23,           3,          0,       22, -1
       3,       0,         24,           3,          0,      110, -1
       3,       0,         25,           3,          0,       78, -1
       3,       0,         26,           3,          0,       46, -1
       3,       0,         27,           3,          0,       14, -1
       3,       0,         28,           3,          0,      102, -1
       3,       0,         29,           3,          0,       70, -1
       3,       0,         30,           3,          0,       38, -1
       3,       0,         31,           3,          0,        6, -1
       3,       0,         32,           3,          0,      125, -1
       3,       0,         33,           3,          0,       93, -1
       3,       0,         34,           3,          0,       61, -1
       3,       0,         35,           3,          0,       29, -1
       3,       0,         36,           3,          0,      117, -1
       3,       0,         37,           3,          0,       85, -1
       3,       0,         38,           3,          0,       53, -1
       3,       0,         39,           3,          0,       21, -1
       3,       0,         40,           3,          0,      109, -1
       3,       0,         41,           3,          0,       77, -1
       3,       0,         42,           3,          0,       45, -1
       3,       0,         43,           3,          0,       13, -1
       3,       0,         44,           3,          0,      101, -1
       3,       0,         45,           3,          0,       69, -1
       3,       0,         46,           3,          0,       37, -1
       3,       0,         47,           3,          0,        5, -1
       3,       0,         48,           3,          0,      124, -1
       3,       0,         49,           3,          0,       92, -1
       3,       0,         50,           3,          0,       60, -1
       3,       0,         51,           3,          0,       28, -1
       3,       0,         52,           3,          0,      116, -1
       3,       0,         53,           3,          0,       84, -1
       3,       0,         54,           3,          0,       52, -1
       3,       0,         55,           3,          0,       20, -1
       3,       0,         56,           3,          0,      108, -1
       3,       0,         57,           3,          0,       76, -1
       3,       0,         58,           3,          0,       44, -1
       3,       0,         59,           3,          0,       12, -1
       3,       0,         60,           3,          0,      100, -1
       3,       0,         61,           3,          0,       68, -1
       3,       0,         62,           3,          0,       36, -1
       3,       0,         63,           3,          0,        4, -1
       3,       0,         64,           3,          0,      123, -1
       3,       0,         65,           3,          0,       91, -1
       3,       0,         66,           3,          0,       59, -1
       3,       0,         67,           3,          0,       27, -1
       3,       0,         68,           3,          0,      115, -1
       3,       0,         69,           3,          0,       83, -1
       3,       0,         70,           3,          0,       51, -1
       3,       0,         71,           3,          0,       19, -1
       3,       0,         72,           3,          0,      107, -1
       3,       0,         73,           3,          0,       75, -1
       3,       0,         74,           3,          0,       43, -1
       3,       0,         75,           3,          0,       11, -1
       3,       0,         76,           3,          0,       99, -1
       3,       0,         77,           3,          0,       67, -1
       3,       0,         78,           3,          0,       35, -1
       3,       0,         79,           3,          0,        3, -1
       3,       0,         80,           3,          0,      122, -1
       3,       0,         81,           3,          0,       90, -1
       3,       0,         82,           3,          0,       58, -1
       3,       0,         83,           3,          0,       26, -1
       3,       0,         84,           3,          0,      114, -1
       3,       0,         85,           3,          0,       82, -1
       3,       0,         86,           3,          0,       50, -1
       3,       0,         87,           3,          0,       18, -1
       3,       0,         88,           3,          0,      106, -1
       3,       0,         89,           3,          0,       74, -1
       3,       0,         90,           3,          0,       42, -1
       3,       0,         91,           3,          0,       10, -1
       3,       0,         92,           3,          0,       98, -1
       3,       0,         93,           3,          0,       66, -1
       3,       0,         94,           3,          0,       34, -1
       3,       0,         95,           3,          0,        2, -1
       3,       0,         96,           3,          0,      121, -1
       3,       0,         97,           3,          0,       89, -1
       3,       0,         98,           3,          0,       57, -1
       3,       0,         99,           3,          0,       25, -1
       3,       0,        100,           3,          0,      113, -1
       3,       0,        101,           3,          0,       81, -1
       3,       0,        102,           3,          0,       49, -1
       3,       0,        103,           3,          0,       17, -1
       3,       0,        104,           3,          0,      105, -1
       3,       0,        105,           3,          0,       73, -1
       3,       0,        106,           3,          0,       41, -1
       3,       0,        107,           3,          0,        9, -1
       3,       0,        108,           3,          0,       97, -1
       3,       0,        109,           3,          0,       65, -1
       3,       0,        110,           3,          0,       33, -1
       3,       0,        111,           3,          0,        1, -1
       3,       0,        112,           3,          0,      120, -1
       3,       0,        113,           3,          0,       88, -1
       3,       0,        114,           3,          0,       56, -1
       3,       0,        115,           3,          0,       24, -1
       3,       0,        116,           3,          0,      112, -1
       3,       0,        117,           3,          0,       80, -1
       3,       0,        118,           3,          0,       48, -1
       3,       0,        119,           3,          0,       16, -1
       3,       0,        120,           3,          0,      104, -1
       3,       0,        121,           3,          0,       72, -1
       3,       0,        122,           3,          0,       40, -1
       3,       0,        123,           3,          0,        8, -1
       3,       0,        124,           3,          0,       96, -1
       3,       0,        125,           3,          0,       64, -1
       3,       0,        126,           3,          0,       32, -1
       3,       0,        127,           3,          0,        0, -1
       3,       1,          0,           3,          0,      255, -1
       3,       1,          1,           3,          0,      223, -1
       3,       1,          2,           3,          0,      191, -1
       3,       1,          3,           3,          0,      159, -1
       3,       1,          4,           3,          0,      247, -1
       3,       1,          5,           3,          0,      215, -1
       3,       1,          6,           3,          0,      183, -1
       3,       1,          7,           3,          0,      151, -1
       3,       1,          8,           3,          0,      239, -1
       3,       1,          9,           3,          0,      207, -1
       3,       1,         10,           3,          0,      175, -1
       3,       1,         11,           3,          0,      143, -1
       3,       1,         12,           3,          0,      231, -1
       3,       1,         13,           3,          0,      199, -1
       3,       1,         14,           3,          0,      167, -1
       3,       1,         15,           3,          0,      135, -1
       3,       1,         16,           3,          0,      254, -1
       3,       1,         17,           3,          0,      222, -1
       3,       1,         18,           3,          0,      190, -1
       3,       1,         19,           3,          0,      158, -1
       3,       1,         20,           3,          0,      246, -1
       3,       1,         21,           3,          0,      214, -1
       3,       1,         22,           3,          0,      182, -1
       3,       1,         23,           3,          0,      150, -1
       3,       1,         24,           3,          0,      238, -1
       3,       1,         25,           3,          0,      206, -1
       3,       1,         26,           3,          0,      174, -1
       3,       1,         27,           3,          0,      142, -1
       3,       1,         28,           3,          0,      230, -1
       3,       1,         29,           3,          0,      198, -1
       3,       1,         30,           3,          0,      166, -1
       3,       1,         31,           3,          0,      134, -1
       3,       1,         32,           3,          0,      253, -1
       3,       1,         33,           3,          0,      221, -1
       3,       1,         34,           3,          0,      189, -1
       3,       1,         35,           3,          0,      157, -1
       3,       1,         36,           3,          0,      245, -1
       3,       1,         37,           3,          0,      213, -1
       3,       1,         38,           3,          0,      181, -1
       3,       1,         39,           3,          0,      149, -1
       3,       1,         40,           3,          0,      237, -1
       3,       1,         41,           3,          0,      205, -1
       3,       1,         42,           3,          0,      173, -1
       3,       1,         43,           3,          0,      141, -1
       3,       1,         44,           3,          0,      229, -1
       3,       1,         45,           3,          0,      197, -1
       3,       1,         46,           3,          0,      165, -1
       3,       1,         47,           3,          0,      133, -1
       3,       1,         48,           3,          0,      252, -1
       3,       1,         49,           3,          0,      220, -1
       3,       1,         50,           3,          0,      188, -1
       3,       1,         51,           3,          0,      156, -1
       3,       1,         52,           3,          0,      244, -1
       3,       1,         53,           3,          0,      212, -1
       3,       1,         54,           3,          0,      180, -1
       3,       1,         55,           3,          0,      148, -1
       3,       1,         56,           3,          0,      236, -1
       3,       1,         57,           3,          0,      204, -1
       3,       1,         58,           3,          0,      172, -1
       3,       1,         59,           3,          0,      140, -1
       3,       1,         60,           3,          0,      228, -1
       3,       1,         61,           3,          0,      196, -1
       3,       1,         62,           3,          0,      164, -1
       3,       1,         63,           3,          0,      132, -1
       3,       1,         64,           3,          0,      251, -1
       3,       1,         65,           3,          0,      219, -1
       3,       1,         66,           3,          0,      187, -1
       3,       1,         67,           3,          0,      155, -1
       3,       1,         68,           3,          0,      243, -1
       3,       1,         69,           3,          0,      211, -1
       3,       1,         70,           3,          0,      179, -1
       3,       1,         71,           3,          0,      147, -1
       3,       1,         72,           3,          0,      235, -1
       3,       1,         73,           3,          0,      203, -1
       3,       1,         74,           3,          0,      171, -1
       3,       1,         75,           3,          0,      139, -1
       3,       1,         76,           3,          0,      227, -1
       3,       1,         77,           3,          0,      195, -1
       3,       1,         78,           3,          0,      163, -1
       3,       1,         79,           3,          0,      131, -1
       3,       1,         80,           3,          0,      250, -1
       3,       1,         81,           3,          0,      218, -1
       3,       1,         82,           3,          0,      186, -1
       3,       1,         83,           3,          0,      154, -1
       3,       1,         84,           3,          0,      242, -1
       3,       1,         85,           3,          0,      210, -1
       3,       1,         86,           3,          0,      178, -1
       3,       1,         87,           3,          0,      146, -1
       3,       1,         88,           3,          0,      234, -1
       3,       1,         89,           3,          0,      202, -1
       3,       1,         90,           3,          0,      170, -1
       3,       1,         91,           3,          0,      138, -1
       3,       1,         92,           3,          0,      226, -1
       3,       1,         93,           3,          0,      194, -1
       3,       1,         94,           3,          0,      162, -1
       3,       1,         95,           3,          0,      130, -1
       3,       1,         96,           3,          0,      249, -1
       3,       1,         97,           3,          0,      217, -1
       3,       1,         98,           3,          0,      185, -1
       3,       1,         99,           3,          0,      153, -1
       3,       1,        100,           3,          0,      241, -1
       3,       1,        101,           3,          0,      209, -1
       3,       1,        102,           3,          0,      177, -1
       3,       1,        103,           3,          0,      145, -1
       3,       1,        104,           3,          0,      233, -1
       3,       1,        105,           3,          0,      201, -1
       3,       1,        106,           3,          0,      169, -1
       3,       1,        107,           3,          0,      137, -1
       3,       1,        108,           3,          0,      225, -1
       3,       1,        109,           3,          0,      193, -1
       3,       1,        110,           3,          0,      161, -1
       3,       1,        111,           3,          0,      129, -1
       3,       1,        112,           3,          0,      248, -1
       3,       1,        113,           3,          0,      216, -1
       3,       1,        114,           3,          0,      184, -1
       3,       1,        115,           3,          0,      152, -1
       3,       1,        116,           3,          0,      240, -1
       3,       1,        117,           3,          0,      208, -1
       3,       1,        118,           3,          0,      176, -1
       3,       1,        119,           3,          0,      144, -1
       3,       1,        120,           3,          0,      232, -1
       3,       1,        121,           3,          0,      200, -1
       3,       1,        122,           3,          0,      168, -1
       3,       1,        123,           3,          0,      136, -1
       3,       1,        124,           3,          0,      224, -1
       3,       1,        125,           3,          0,      192, -1
       3,       1,        126,           3,          0,      160, -1
       3,       1,        127,           3,          0,      128, -1
       3,       2,          0,           3,          1,      127, -1
       3,       2,          1,           3,          1,       95, -1
       3,       2,          2,           3,          1,       63, -1
       3,       2,          3,           3,          1,       31, -1
       3,       2,          4,           3,          1,      119, -1
       3,       2,          5,           3,          1,       87, -1
       3,       2,          6,           3,          1,       55, -1
       3,       2,          7,           3,          1,       23, -1
       3,       2,          8,           3,          1,      111, -1
       3,       2,          9,           3,          1,       79, -1
       3,       2,         10,           3,          1,       47, -1
       3,       2,         11,           3,          1,       15, -1
       3,       2,         12,           3,          1,      103, -1
       3,       2,         13,           3,          1,       71, -1
       3,       2,         14,           3,          1,       39, -1
       3,       2,         15,           3,          1,        7, -1
       3,       2,         16,           3,          1,      126, -1
       3,       2,         17,           3,          1,       94, -1
       3,       2,         18,           3,          1,       62, -1
       3,       2,         19,           3,          1,       30, -1
       3,       2,         20,           3,          1,      118, -1
       3,       2,         21,           3,          1,       86, -1
       3,       2,         22,           3,          1,       54, -1
       3,       2,         23,           3,          1,       22, -1
       3,       2,         24,           3,          1,      110, -1
       3,       2,         25,           3,          1,       78, -1
       3,       2,         26,           3,          1,       46, -1
       3,       2,         27,           3,          1,       14, -1
       3,       2,         28,           3,          1,      102, -1
       3,       2,         29,           3,          1,       70, -1
       3,       2,         30,           3,          1,       38, -1
       3,       2,         31,           3,          1,        6, -1
       3,       2,         32,           3,          1,      125, -1
       3,       2,         33,           3,          1,       93, -1
       3,       2,         34,           3,          1,       61, -1
       3,       2,         35,           3,          1,       29, -1
       3,       2,         36,           3,          1,      117, -1
       3,       2,         37,           3,          1,       85, -1
       3,       2,         38,           3,          1,       53, -1
       3,       2,         39,           3,          1,       21, -1
       3,       2,         40,           3,          1,      109, -1
       3,       2,         41,           3,          1,       77, -1
       3,       2,         42,           3,          1,       45, -1
       3,       2,         43,           3,          1,       13, -1
       3,       2,         44,           3,          1,      101, -1
       3,       2,         45,           3,          1,       69, -1
       3,       2,         46,           3,          1,       37, -1
       3,       2,         47,           3,          1,        5, -1
